"bout","foragdiv_id","foragdata_id","date","timestart","timeend","where","canopy","kelptype","success","prey","number","size","qualifier","geometry","site"
"mba-2016-12-14-mms-1541","mba-2016-12-14-mms-1541-SB1-10","mba-2016-12-14-mms-1541-SB1-10-2",2016-12-14,1899-12-31 15:41:00,1899-12-31 16:09:00,"k",0.5,"m","y","pur",2,1,"b",c(-121.901513433231, 36.6208625456426),NA
"mba-2016-12-14-mms-1541","mba-2016-12-14-mms-1541-SB1-13","mba-2016-12-14-mms-1541-SB1-13-1",2016-12-14,1899-12-31 15:41:00,1899-12-31 16:09:00,"k",0.5,"m","y","ste",1,2,"a",c(-121.901513433231, 36.6208625456426),NA
"mba-2016-12-14-mms-1541","mba-2016-12-14-mms-1541-SB1-13","mba-2016-12-14-mms-1541-SB1-13-2",2016-12-14,1899-12-31 15:41:00,1899-12-31 16:09:00,"k",0.5,"m","y","ste",1,1,"a",c(-121.901513433231, 36.6208625456426),NA
"mba-2016-12-14-mms-1541","mba-2016-12-14-mms-1541-SB1-14","mba-2016-12-14-mms-1541-SB1-14-4",2016-12-14,1899-12-31 15:41:00,1899-12-31 16:09:00,"k",0.5,"m","y","pur",1,1,"b",c(-121.901513433231, 36.6208625456426),NA
"mba-2016-12-14-mms-1541","mba-2016-12-14-mms-1541-SB1-14","mba-2016-12-14-mms-1541-SB1-14-1",2016-12-14,1899-12-31 15:41:00,1899-12-31 16:09:00,"k",0.5,"m","y","ste",1,1,"c",c(-121.901513433231, 36.6208625456426),NA
"mba-2016-12-14-mms-1541","mba-2016-12-14-mms-1541-SB1-14","mba-2016-12-14-mms-1541-SB1-14-2",2016-12-14,1899-12-31 15:41:00,1899-12-31 16:09:00,"k",0.5,"m","y","ste",1,2,"a",c(-121.901513433231, 36.6208625456426),NA
"mba-2016-12-14-mms-1541","mba-2016-12-14-mms-1541-SB1-14","mba-2016-12-14-mms-1541-SB1-14-3",2016-12-14,1899-12-31 15:41:00,1899-12-31 16:09:00,"k",0.5,"m","y","ste",1,1,"b",c(-121.901513433231, 36.6208625456426),NA
"mba-2016-12-14-mms-1541","mba-2016-12-14-mms-1541-SB1-15","mba-2016-12-14-mms-1541-SB1-15-1",2016-12-14,1899-12-31 15:41:00,1899-12-31 16:09:00,"k",0.5,"m","y","ste",1,2,"a",c(-121.901513433231, 36.6208625456426),NA
"mba-2016-12-14-mms-1541","mba-2016-12-14-mms-1541-SB1-15","mba-2016-12-14-mms-1541-SB1-15-2",2016-12-14,1899-12-31 15:41:00,1899-12-31 16:09:00,"k",0.5,"m","y","ste",1,1,"b",c(-121.901513433231, 36.6208625456426),NA
"mba-2016-12-14-mms-1541","mba-2016-12-14-mms-1541-SB1-16","mba-2016-12-14-mms-1541-SB1-16-1",2016-12-14,1899-12-31 15:41:00,1899-12-31 16:09:00,"k",0.5,"m","y","ste",2,1,"c",c(-121.901529667346, 36.6210029996262),NA
"mba-2016-12-14-mms-1541","mba-2016-12-14-mms-1541-SB1-17","mba-2016-12-14-mms-1541-SB1-17-1",2016-12-14,1899-12-31 15:41:00,1899-12-31 16:09:00,"k",0.5,"m","y","pur",1,1,"c",c(-121.901529667346, 36.6210029996262),NA
"mba-2016-12-14-mms-1541","mba-2016-12-14-mms-1541-SB1-4","mba-2016-12-14-mms-1541-SB1-4-1",2016-12-14,1899-12-31 15:41:00,1899-12-31 16:09:00,"I",0.5,"m","y","pur",1,2,"a",c(-121.901513433231, 36.6208625456426),NA
"mba-2016-12-14-mms-1541","mba-2016-12-14-mms-1541-SB1-4","mba-2016-12-14-mms-1541-SB1-4-2",2016-12-14,1899-12-31 15:41:00,1899-12-31 16:09:00,"I",0.5,"m","y","pur",0.01,NA,NA,c(-121.901513433231, 36.6208625456426),NA
"mba-2016-12-14-mms-1541","mba-2016-12-14-mms-1541-SB1-4","mba-2016-12-14-mms-1541-SB1-4-3",2016-12-14,1899-12-31 15:41:00,1899-12-31 16:09:00,"I",0.5,"m","y","ste",1,2,"a",c(-121.901513433231, 36.6208625456426),NA
"mba-2016-12-14-mms-1541","mba-2016-12-14-mms-1541-SB1-5","mba-2016-12-14-mms-1541-SB1-5-1",2016-12-14,1899-12-31 15:41:00,1899-12-31 16:09:00,"I",0.5,"m","y","pur",1,1,"c",c(-121.901513433231, 36.6208625456426),NA
"mba-2016-12-14-mms-1541","mba-2016-12-14-mms-1541-SB1-5","mba-2016-12-14-mms-1541-SB1-5-2",2016-12-14,1899-12-31 15:41:00,1899-12-31 16:09:00,"I",0.5,"m","y","pur",1,2,"a",c(-121.901513433231, 36.6208625456426),NA
"mba-2016-12-14-mms-1541","mba-2016-12-14-mms-1541-SB1-6","mba-2016-12-14-mms-1541-SB1-6-1",2016-12-14,1899-12-31 15:41:00,1899-12-31 16:09:00,"k",0.5,"m","y","pur",2,1,"c",c(-121.901513433231, 36.6208625456426),NA
"mba-2016-12-14-mms-1541","mba-2016-12-14-mms-1541-SB1-7","mba-2016-12-14-mms-1541-SB1-7-1",2016-12-14,1899-12-31 15:41:00,1899-12-31 16:09:00,"k",0.5,"m","y","ste",0.1,1,"c",c(-121.901513433231, 36.6208625456426),NA
"mba-2016-12-14-mms-1541","mba-2016-12-14-mms-1541-SB1-8","mba-2016-12-14-mms-1541-SB1-8-2",2016-12-14,1899-12-31 15:41:00,1899-12-31 16:09:00,"k",0.5,"m","y","pur",1,1,"c",c(-121.901513433231, 36.6208625456426),NA
"mba-2016-12-14-mms-1541","mba-2016-12-14-mms-1541-SB1-8","mba-2016-12-14-mms-1541-SB1-8-1",2016-12-14,1899-12-31 15:41:00,1899-12-31 16:09:00,"k",0.5,"m","y","pur",1,1,"c",c(-121.901513433231, 36.6208625456426),NA
"mba-2016-12-14-mms-1541","mba-2016-12-14-mms-1541-SB1-9","mba-2016-12-14-mms-1541-SB1-9-1",2016-12-14,1899-12-31 15:41:00,1899-12-31 16:09:00,"k",0.5,"m","y","pur",1,1,"b",c(-121.901513433231, 36.6208625456426),NA
"mba-2016-12-15-snl-1358","mba-2016-12-15-snl-1358-SB2-2","mba-2016-12-15-snl-1358-SB2-2-1",2016-12-15,1899-12-31 14:10:00,1899-12-31 14:24:00,"o",0,"x","y","unk",NA,NA,NA,c(-121.896525601847, 36.6174276455133),"McAbee"
"mba-2016-12-15-snl-1358","mba-2016-12-15-snl-1358-SB2-4","mba-2016-12-15-snl-1358-SB2-4-1",2016-12-15,1899-12-31 14:10:00,1899-12-31 14:24:00,"o",0,"x","m","fat",1,2,"a",c(-121.894726527729, 36.6172951317843),NA
"mba-2016-12-15-snl-1358","mba-2016-12-15-snl-1358-SB3-13","mba-2016-12-15-snl-1358-SB3-13-1",2016-12-15,1899-12-31 14:36:00,1899-12-31 14:56:00,"o",0,"x","y","kcr",1,1,"c",c(-121.898243326985, 36.6157939376118),"McAbee"
"mba-2016-12-15-snl-1358","mba-2016-12-15-snl-1358-SB3-3","mba-2016-12-15-snl-1358-SB3-3-1",2016-12-15,1899-12-31 14:36:00,1899-12-31 14:56:00,"o",0,"x","I","unk",1,1,"b",c(-121.897376695924, 36.6159350757639),"McAbee"
"mba-2016-12-16-mnh-1345","mba-2016-12-16-mnh-1345-SB1-1","mba-2016-12-16-mnh-1345-SB1-1-1",2016-12-16,1899-12-31 13:45:00,1899-12-31 14:42:00,"I",0.5,"m","y","pur",1,1,"c",c(-121.921236059197, 36.6322772115745),NA
"mba-2016-12-16-mnh-1345","mba-2016-12-16-mnh-1345-SB1-10","mba-2016-12-16-mnh-1345-SB1-10-1",2016-12-16,1899-12-31 13:45:00,1899-12-31 14:42:00,"I",0.5,"m","y","pur",1,2,"a",c(-121.92073858906, 36.6320535273128),NA
"mba-2016-12-16-mnh-1345","mba-2016-12-16-mnh-1345-SB1-12","mba-2016-12-16-mnh-1345-SB1-12-1",2016-12-16,1899-12-31 13:45:00,1899-12-31 14:42:00,"I",0.5,"m","y","pur",2.1,1,"c",c(-121.92073858906, 36.6320535273128),NA
"mba-2016-12-16-mnh-1345","mba-2016-12-16-mnh-1345-SB1-13","mba-2016-12-16-mnh-1345-SB1-13-1",2016-12-16,1899-12-31 13:45:00,1899-12-31 14:42:00,"I",0.5,"m","y","pur",1,1,"c",c(-121.92075999386, 36.6319530381386),NA
"mba-2016-12-16-mnh-1345","mba-2016-12-16-mnh-1345-SB1-14","mba-2016-12-16-mnh-1345-SB1-14-1",2016-12-16,1899-12-31 13:45:00,1899-12-31 14:42:00,"I",0.5,"m","y","pur",2,1,"c",c(-121.92075999386, 36.6319530381386),NA
"mba-2016-12-16-mnh-1345","mba-2016-12-16-mnh-1345-SB1-15","mba-2016-12-16-mnh-1345-SB1-15-1",2016-12-16,1899-12-31 13:45:00,1899-12-31 14:42:00,"I",0.5,"m","y","pur",1,1,"c",c(-121.92075999386, 36.6319530381386),NA
"mba-2016-12-16-mnh-1345","mba-2016-12-16-mnh-1345-SB1-15","mba-2016-12-16-mnh-1345-SB1-15-2",2016-12-16,1899-12-31 13:45:00,1899-12-31 14:42:00,"I",0.5,"m","y","pur",1,2,"a",c(-121.92075999386, 36.6319530381386),NA
"mba-2016-12-16-mnh-1345","mba-2016-12-16-mnh-1345-SB1-17","mba-2016-12-16-mnh-1345-SB1-17-1",2016-12-16,1899-12-31 13:45:00,1899-12-31 14:42:00,"I",0.5,"m","y","pur",1,1,"c",c(-121.920835055535, 36.6317584490212),NA
"mba-2016-12-16-mnh-1345","mba-2016-12-16-mnh-1345-SB1-24","mba-2016-12-16-mnh-1345-SB1-24-1",2016-12-16,1899-12-31 13:45:00,1899-12-31 14:42:00,"I",0,"x","y","pur",1,1,"b",c(-121.920945874582, 36.63147517863),NA
"mba-2016-12-16-mnh-1345","mba-2016-12-16-mnh-1345-SB1-25","mba-2016-12-16-mnh-1345-SB1-25-1",2016-12-16,1899-12-31 13:45:00,1899-12-31 14:42:00,"I",0,"x","y","pur",1,2,"a",c(-121.920954840402, 36.6313114075153),NA
"mba-2016-12-16-mnh-1345","mba-2016-12-16-mnh-1345-SB1-26","mba-2016-12-16-mnh-1345-SB1-26-1",2016-12-16,1899-12-31 13:45:00,1899-12-31 14:42:00,"I",0,"x","y","cra",1,1,"b",c(-121.920954840402, 36.6313114075153),NA
"mba-2016-12-16-mnh-1345","mba-2016-12-16-mnh-1345-SB1-28","mba-2016-12-16-mnh-1345-SB1-28-1",2016-12-16,1899-12-31 13:45:00,1899-12-31 14:42:00,"I",0,"x","y","unk",1,1,"b",c(-121.921151190088, 36.6311521830148),NA
"mba-2016-12-16-mnh-1345","mba-2016-12-16-mnh-1345-SB1-3","mba-2016-12-16-mnh-1345-SB1-3-1",2016-12-16,1899-12-31 13:45:00,1899-12-31 14:42:00,"I",0.5,"m","y","pur",2,1,"b",c(-121.920842733646, 36.6321209901272),NA
"mba-2016-12-16-mnh-1345","mba-2016-12-16-mnh-1345-SB1-30","mba-2016-12-16-mnh-1345-SB1-30-1",2016-12-16,1899-12-31 13:45:00,1899-12-31 14:42:00,"I",0,"x","y","pur",1,2,"b",c(-121.921151190088, 36.6311521830148),NA
"mba-2016-12-16-mnh-1345","mba-2016-12-16-mnh-1345-SB1-31","mba-2016-12-16-mnh-1345-SB1-31-1",2016-12-16,1899-12-31 13:45:00,1899-12-31 14:42:00,"I",0,"x","y","prc",1,1,"b",c(-121.921151190088, 36.6311521830148),NA
"mba-2016-12-16-mnh-1345","mba-2016-12-16-mnh-1345-SB1-35","mba-2016-12-16-mnh-1345-SB1-35-1",2016-12-16,1899-12-31 13:45:00,1899-12-31 14:42:00,"I",0,"x","t",NA,NA,NA,NA,c(-121.920934533528, 36.6316924156508),NA
"mba-2016-12-16-mnh-1345","mba-2016-12-16-mnh-1345-SB1-36","mba-2016-12-16-mnh-1345-SB1-36-1",2016-12-16,1899-12-31 13:45:00,1899-12-31 14:42:00,"I",0,"x","y","prc",1,1,"b",c(-121.920602515531, 36.6314128126227),NA
"mba-2016-12-16-mnh-1345","mba-2016-12-16-mnh-1345-SB1-36","mba-2016-12-16-mnh-1345-SB1-36-2",2016-12-16,1899-12-31 13:45:00,1899-12-31 14:42:00,"I",0,"x","y","pur",1,1,"b",c(-121.920602515531, 36.6314128126227),NA
"mba-2016-12-16-mnh-1345","mba-2016-12-16-mnh-1345-SB1-37","mba-2016-12-16-mnh-1345-SB1-37-1",2016-12-16,1899-12-31 13:45:00,1899-12-31 14:42:00,"I",0,"x","c","prc",2,1,"b",c(-121.920602515531, 36.6314128126227),NA
"mba-2016-12-16-mnh-1345","mba-2016-12-16-mnh-1345-SB1-37","mba-2016-12-16-mnh-1345-SB1-37-2",2016-12-16,1899-12-31 13:45:00,1899-12-31 14:42:00,"I",0,"x","c","pur",1,1,"b",c(-121.920602515531, 36.6314128126227),NA
"mba-2016-12-16-mnh-1345","mba-2016-12-16-mnh-1345-SB1-38","mba-2016-12-16-mnh-1345-SB1-38-1",2016-12-16,1899-12-31 13:45:00,1899-12-31 14:42:00,"I",1,"m","y","prc",1,1,"b",c(-121.920602515531, 36.6314128126227),NA
"mba-2016-12-16-mnh-1345","mba-2016-12-16-mnh-1345-SB1-39","mba-2016-12-16-mnh-1345-SB1-39-1",2016-12-16,1899-12-31 13:45:00,1899-12-31 14:42:00,"I",1,"m","y","prc",1,1,"b",c(-121.920602515531, 36.6314128126227),NA
"mba-2016-12-16-mnh-1345","mba-2016-12-16-mnh-1345-SB1-4","mba-2016-12-16-mnh-1345-SB1-4-1",2016-12-16,1899-12-31 13:45:00,1899-12-31 14:42:00,"I",0.5,"m","y","kcr",1,2,"c",c(-121.920731017006, 36.6321144052932),NA
"mba-2016-12-16-mnh-1345","mba-2016-12-16-mnh-1345-SB1-40","mba-2016-12-16-mnh-1345-SB1-40-1",2016-12-16,1899-12-31 13:45:00,1899-12-31 14:42:00,"I",1,"m","y","prc",1,1,"b",c(-121.920602515531, 36.6314128126227),NA
"mba-2016-12-16-mnh-1345","mba-2016-12-16-mnh-1345-SB1-5","mba-2016-12-16-mnh-1345-SB1-5-1",2016-12-16,1899-12-31 13:45:00,1899-12-31 14:42:00,"I",0.5,"m","c","kcr",1,2,"c",c(-121.920731017006, 36.6321144052932),NA
"mba-2016-12-16-mnh-1345","mba-2016-12-16-mnh-1345-SB1-6","mba-2016-12-16-mnh-1345-SB1-6-1",2016-12-16,1899-12-31 13:45:00,1899-12-31 14:42:00,"I",0.5,"m","c","kcr",1,2,"c",c(-121.920731017006, 36.6321144052932),NA
"mba-2016-12-16-mnh-1345","mba-2016-12-16-mnh-1345-SB1-7","mba-2016-12-16-mnh-1345-SB1-7-1",2016-12-16,1899-12-31 13:45:00,1899-12-31 14:42:00,"I",0.5,"m","c","kcr",1,2,"c",c(-121.920752900059, 36.6324189645796),NA
"mba-2016-12-16-mnh-1345","mba-2016-12-16-mnh-1345-SB1-9","mba-2016-12-16-mnh-1345-SB1-9-1",2016-12-16,1899-12-31 13:45:00,1899-12-31 14:42:00,"I",0.5,"m","y","pur",2,1,"b",c(-121.92073858906, 36.6320535273128),NA
"mba-2016-12-16-snl-1508","mba-2016-12-16-snl-1508-SB1-10","mba-2016-12-16-snl-1508-SB1-10-1",2016-12-16,1899-12-31 15:08:00,1899-12-31 15:30:00,"a",0,"x","y","fat",2,2,"c",c(-121.894030879551, 36.6081008549422),NA
"mba-2016-12-16-snl-1508","mba-2016-12-16-snl-1508-SB1-11","mba-2016-12-16-snl-1508-SB1-11-1",2016-12-16,1899-12-31 15:08:00,1899-12-31 15:30:00,"a",0,"x","y","fat",1,3,"a",c(-121.894030879551, 36.6081008549422),NA
"mba-2016-12-16-snl-1508","mba-2016-12-16-snl-1508-SB1-12","mba-2016-12-16-snl-1508-SB1-12-1",2016-12-16,1899-12-31 15:08:00,1899-12-31 15:30:00,"a",0,"x","y","wrl",1,NA,NA,c(-121.894030879551, 36.6081008549422),NA
"mba-2016-12-16-snl-1508","mba-2016-12-16-snl-1508-SB1-14","mba-2016-12-16-snl-1508-SB1-14-1",2016-12-16,1899-12-31 15:08:00,1899-12-31 15:30:00,"a",0,"x","y","fat",1,1,"c",c(-121.894030879551, 36.6081008549422),NA
"mba-2016-12-16-snl-1508","mba-2016-12-16-snl-1508-SB1-15","mba-2016-12-16-snl-1508-SB1-15-1",2016-12-16,1899-12-31 15:08:00,1899-12-31 15:30:00,"a",0,"x","y","fat",1,2,"a",c(-121.894030879551, 36.6081008549422),NA
"mba-2016-12-16-snl-1508","mba-2016-12-16-snl-1508-SB1-16","mba-2016-12-16-snl-1508-SB1-16-1",2016-12-16,1899-12-31 15:08:00,1899-12-31 15:30:00,"a",0,"x","y","unk",2,1,"b",c(-121.894030879551, 36.6081008549422),NA
"mba-2016-12-16-snl-1508","mba-2016-12-16-snl-1508-SB1-17","mba-2016-12-16-snl-1508-SB1-17-1",2016-12-16,1899-12-31 15:08:00,1899-12-31 15:30:00,"a",0,"x","y","gas",1,1,"b",c(-121.894030879551, 36.6081008549422),NA
"mba-2016-12-16-snl-1508","mba-2016-12-16-snl-1508-SB1-18","mba-2016-12-16-snl-1508-SB1-18-1",2016-12-16,1899-12-31 15:08:00,1899-12-31 15:30:00,"a",0,"x","y","fat",1,2,"b",c(-121.894030879551, 36.6081008549422),NA
"mba-2016-12-16-snl-1508","mba-2016-12-16-snl-1508-SB1-2","mba-2016-12-16-snl-1508-SB1-2-1",2016-12-16,1899-12-31 15:08:00,1899-12-31 15:30:00,"a",0,"x","y","fat",1,2,"c",c(-121.894030879551, 36.6081008549422),NA
"mba-2016-12-16-snl-1508","mba-2016-12-16-snl-1508-SB1-21","mba-2016-12-16-snl-1508-SB1-21-1",2016-12-16,1899-12-31 15:08:00,1899-12-31 15:30:00,"a",0,"x","y","fat",1,2,"c",c(-121.894000388794, 36.6080143592407),NA
"mba-2016-12-16-snl-1508","mba-2016-12-16-snl-1508-SB1-22","mba-2016-12-16-snl-1508-SB1-22-1",2016-12-16,1899-12-31 15:08:00,1899-12-31 15:30:00,"a",0,"x","y","unk",1,1,"b",c(-121.894000388794, 36.6080143592407),NA
"mba-2016-12-16-snl-1508","mba-2016-12-16-snl-1508-SB1-23","mba-2016-12-16-snl-1508-SB1-23-1",2016-12-16,1899-12-31 15:08:00,1899-12-31 15:30:00,"a",0,"x","y","fat",1,2,"c",c(-121.894000388794, 36.6080143592407),NA
"mba-2016-12-16-snl-1508","mba-2016-12-16-snl-1508-SB1-24","mba-2016-12-16-snl-1508-SB1-24-1",2016-12-16,1899-12-31 15:08:00,1899-12-31 15:30:00,"a",0,"x","y","fat",1,2,"c",c(-121.894000388794, 36.6080143592407),NA
"mba-2016-12-16-snl-1508","mba-2016-12-16-snl-1508-SB1-26","mba-2016-12-16-snl-1508-SB1-26-1",2016-12-16,1899-12-31 15:08:00,1899-12-31 15:30:00,"a",0,"x","y","fat",1,2,"a",c(-121.894000388794, 36.6080143592407),NA
"mba-2016-12-16-snl-1508","mba-2016-12-16-snl-1508-SB1-27","mba-2016-12-16-snl-1508-SB1-27-1",2016-12-16,1899-12-31 15:08:00,1899-12-31 15:30:00,"a",0,"x","y","fat",1,2,"a",c(-121.894000388794, 36.6080143592407),NA
"mba-2016-12-16-snl-1508","mba-2016-12-16-snl-1508-SB1-3","mba-2016-12-16-snl-1508-SB1-3-1",2016-12-16,1899-12-31 15:08:00,1899-12-31 15:30:00,"a",0,"x","y","unk",1,1,"b",c(-121.894030879551, 36.6081008549422),NA
"mba-2016-12-16-snl-1508","mba-2016-12-16-snl-1508-SB1-4","mba-2016-12-16-snl-1508-SB1-4-1",2016-12-16,1899-12-31 15:08:00,1899-12-31 15:30:00,"a",0,"x","y","fat",1,2,"a",c(-121.894030879551, 36.6081008549422),NA
"mba-2016-12-16-snl-1508","mba-2016-12-16-snl-1508-SB1-5","mba-2016-12-16-snl-1508-SB1-5-1",2016-12-16,1899-12-31 15:08:00,1899-12-31 15:30:00,"a",0,"x","y","fat",0.75,2,"c",c(-121.894030879551, 36.6081008549422),NA
"mba-2016-12-16-snl-1508","mba-2016-12-16-snl-1508-SB1-7","mba-2016-12-16-snl-1508-SB1-7-1",2016-12-16,1899-12-31 15:08:00,1899-12-31 15:30:00,"a",0,"x","y","fat",1,3,"b",c(-121.894030879551, 36.6081008549422),NA
"mba-2016-12-16-snl-1508","mba-2016-12-16-snl-1508-SB1-8","mba-2016-12-16-snl-1508-SB1-8-1",2016-12-16,1899-12-31 15:08:00,1899-12-31 15:30:00,"a",0,"x","y","fat",1,3,"b",c(-121.894030879551, 36.6081008549422),NA
"mba-2016-12-16-snl-1508","mba-2016-12-16-snl-1508-SB1-9","mba-2016-12-16-snl-1508-SB1-9-1",2016-12-16,1899-12-31 15:08:00,1899-12-31 15:30:00,"a",0,"x","y","fat",1,3,"b",c(-121.894030879551, 36.6081008549422),NA
"mba-2016-12-18-jaf-1016","mba-2016-12-18-jaf-1016-SB1-1","mba-2016-12-18-jaf-1016-SB1-1-1",2016-12-18,1899-12-31 10:16:00,1899-12-31 10:29:00,"k",0.5,"m","y","pur",3,1,"c",c(-121.92186492622, 36.6352950623662),NA
"mba-2016-12-18-jaf-1016","mba-2016-12-18-jaf-1016-SB1-2","mba-2016-12-18-jaf-1016-SB1-2-1",2016-12-18,1899-12-31 10:16:00,1899-12-31 10:29:00,"k",0.5,"m","y","pur",1,1,"c",c(-121.92186492622, 36.6352950623662),NA
"mba-2016-12-18-jaf-1016","mba-2016-12-18-jaf-1016-SB1-3","mba-2016-12-18-jaf-1016-SB1-3-1",2016-12-18,1899-12-31 10:16:00,1899-12-31 10:29:00,"k",0.5,"m","y","kcr",1,2,"a",c(-121.923024833488, 36.6355732229826),NA
"mba-2016-12-18-jaf-1016","mba-2016-12-18-jaf-1016-SB1-4","mba-2016-12-18-jaf-1016-SB1-4-1",2016-12-18,1899-12-31 10:16:00,1899-12-31 10:29:00,"k",0.5,"m","y","rab",1,2,"b",c(-121.923024833488, 36.6355732229826),NA
"mba-2016-12-18-jaf-1016","mba-2016-12-18-jaf-1016-SB1-5","mba-2016-12-18-jaf-1016-SB1-5-1",2016-12-18,1899-12-31 10:16:00,1899-12-31 10:29:00,"k",0.5,"m","y","pur",NA,NA,NA,c(-121.923024833488, 36.6355732229826),NA
"mba-2016-12-18-jaf-1159","mba-2016-12-18-jaf-1159-SB1-1","mba-2016-12-18-jaf-1159-SB1-1-1",2016-12-18,1899-12-31 11:59:00,1899-12-31 12:29:00,"k",1,"m","y","kcr",1,1,"c",c(-121.894117840106, 36.6104527264563),"Breakwater"
"mba-2016-12-18-jaf-1159","mba-2016-12-18-jaf-1159-SB1-10","mba-2016-12-18-jaf-1159-SB1-10-1",2016-12-18,1899-12-31 11:59:00,1899-12-31 12:29:00,"k",1,"m","y","kcr",1,1,"a",c(-121.894117840106, 36.6104527264563),"Breakwater"
"mba-2016-12-18-jaf-1159","mba-2016-12-18-jaf-1159-SB1-11","mba-2016-12-18-jaf-1159-SB1-11-1",2016-12-18,1899-12-31 11:59:00,1899-12-31 12:29:00,"k",1,"m","y","kcr",1,1,"c",c(-121.894117840106, 36.6104527264563),"Breakwater"
"mba-2016-12-18-jaf-1159","mba-2016-12-18-jaf-1159-SB1-12","mba-2016-12-18-jaf-1159-SB1-12-1",2016-12-18,1899-12-31 11:59:00,1899-12-31 12:29:00,"k",1,"m","y","unk",NA,NA,NA,c(-121.894117840106, 36.6104527264563),"Breakwater"
"mba-2016-12-18-jaf-1159","mba-2016-12-18-jaf-1159-SB1-13","mba-2016-12-18-jaf-1159-SB1-13-1",2016-12-18,1899-12-31 11:59:00,1899-12-31 12:29:00,"k",1,"m","y","kcr",1,1,"b",c(-121.894117840106, 36.6104527264563),"Breakwater"
"mba-2016-12-18-jaf-1159","mba-2016-12-18-jaf-1159-SB1-16","mba-2016-12-18-jaf-1159-SB1-16-1",2016-12-18,1899-12-31 11:59:00,1899-12-31 12:29:00,"k",1,"m","y","dec",0.001,1,"b",c(-121.894117840106, 36.6104527264563),"Breakwater"
"mba-2016-12-18-jaf-1159","mba-2016-12-18-jaf-1159-SB1-17","mba-2016-12-18-jaf-1159-SB1-17-1",2016-12-18,1899-12-31 11:59:00,1899-12-31 12:29:00,"k",1,"m","y","kcr",1,1,"b",c(-121.894117840106, 36.6104527264563),"Breakwater"
"mba-2016-12-18-jaf-1159","mba-2016-12-18-jaf-1159-SB1-18","mba-2016-12-18-jaf-1159-SB1-18-1",2016-12-18,1899-12-31 11:59:00,1899-12-31 12:29:00,"k",1,"m","y","kcr",1,2,"c",c(-121.894117840106, 36.6104527264563),"Breakwater"
"mba-2016-12-18-jaf-1159","mba-2016-12-18-jaf-1159-SB1-19","mba-2016-12-18-jaf-1159-SB1-19-1",2016-12-18,1899-12-31 11:59:00,1899-12-31 12:29:00,"k",1,"m","y","rcr",0.001,1,"b",c(-121.894117840106, 36.6104527264563),"Breakwater"
"mba-2016-12-18-jaf-1159","mba-2016-12-18-jaf-1159-SB1-2","mba-2016-12-18-jaf-1159-SB1-2-1",2016-12-18,1899-12-31 11:59:00,1899-12-31 12:29:00,"k",1,"m","y","kcr",1,1,"c",c(-121.894117840106, 36.6104527264563),"Breakwater"
"mba-2016-12-18-jaf-1159","mba-2016-12-18-jaf-1159-SB1-22","mba-2016-12-18-jaf-1159-SB1-22-1",2016-12-18,1899-12-31 11:59:00,1899-12-31 12:29:00,"k",1,"m","y","pur",1,2,"a",c(-121.893876876048, 36.6107276051698),"Breakwater"
"mba-2016-12-18-jaf-1159","mba-2016-12-18-jaf-1159-SB1-22","mba-2016-12-18-jaf-1159-SB1-22-2",2016-12-18,1899-12-31 11:59:00,1899-12-31 12:29:00,"k",1,"m","y","pur",1,1,"b",c(-121.893876876048, 36.6107276051698),"Breakwater"
"mba-2016-12-18-jaf-1159","mba-2016-12-18-jaf-1159-SB1-23","mba-2016-12-18-jaf-1159-SB1-23-1",2016-12-18,1899-12-31 11:59:00,1899-12-31 12:29:00,"k",1,"m","y","pur",1,1,"c",c(-121.893998840633, 36.6110735873196),"Breakwater"
"mba-2016-12-18-jaf-1159","mba-2016-12-18-jaf-1159-SB1-3","mba-2016-12-18-jaf-1159-SB1-3-1",2016-12-18,1899-12-31 11:59:00,1899-12-31 12:29:00,"k",1,"m","y","kcr",1,1,"b",c(-121.894117840106, 36.6104527264563),"Breakwater"
"mba-2016-12-18-jaf-1159","mba-2016-12-18-jaf-1159-SB1-4","mba-2016-12-18-jaf-1159-SB1-4-1",2016-12-18,1899-12-31 11:59:00,1899-12-31 12:29:00,"k",1,"m","y","kcr",1,1,"c",c(-121.894117840106, 36.6104527264563),"Breakwater"
"mba-2016-12-18-jaf-1159","mba-2016-12-18-jaf-1159-SB1-5","mba-2016-12-18-jaf-1159-SB1-5-1",2016-12-18,1899-12-31 11:59:00,1899-12-31 12:29:00,"k",1,"m","y","dec",0.2,1,"c",c(-121.894117840106, 36.6104527264563),"Breakwater"
"mba-2016-12-18-jaf-1159","mba-2016-12-18-jaf-1159-SB1-6","mba-2016-12-18-jaf-1159-SB1-6-1",2016-12-18,1899-12-31 11:59:00,1899-12-31 12:29:00,"k",1,"m","y","kcr",1,1,"b",c(-121.894117840106, 36.6104527264563),"Breakwater"
"mba-2016-12-18-jaf-1159","mba-2016-12-18-jaf-1159-SB1-7","mba-2016-12-18-jaf-1159-SB1-7-1",2016-12-18,1899-12-31 11:59:00,1899-12-31 12:29:00,"k",1,"m","y","kcr",1,1,"b",c(-121.894117840106, 36.6104527264563),"Breakwater"
"mba-2016-12-18-jaf-1159","mba-2016-12-18-jaf-1159-SB1-8","mba-2016-12-18-jaf-1159-SB1-8-1",2016-12-18,1899-12-31 11:59:00,1899-12-31 12:29:00,"k",1,"m","y","unk",1,1,"a",c(-121.894117840106, 36.6104527264563),"Breakwater"
